record_id,redcap_repeat_instrument,redcap_repeat_instance,redcap_survey_identifier,form_1_timestamp,form_1_complete,current_light_mood_and_alertness_timestamp,ema_light,currentight,check_mixedlight,additional_light,currentmood,anxious,elated,sad,angry,irritable,energetic,kss_instr,kss,uuid_4,startdate_4,enddate_4,scheduledate_4,status_4,supplementaldata_4,serializedresult_4,current_light_mood_and_alertness_complete
14,,,,,2,,,,,,,,,,,,,,,,,,,,,,
14,current_light_mood_and_alertness,1,,,,,1,I,1,L,1,3,4,0,0,0,1,1,1,F3FBA560-D7E6-11EF-BA02-5F2F18CFAB90,"2025-01-21 11:00:40","2025-01-21 11:02:12",,1,"{    ""devicemanufacturer"": ""TECNO MOBILE LIMITED"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""11"",    ""syncdate"": ""2025-01-21 11:02:13"",    ""utcTime"": ""2025-01-21 11:00:40.757738Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.6"",    ""buildnumber"": ""143"",    ""configversion"": ""0"",    ""devicemodel"": ""TECNO KG5j"",    ""percentComplete"": ""100""  }",result.zip,0
14,current_light_mood_and_alertness,2,,,,,1,I,0,,1,0,4,0,0,0,3,1,6,FD990130-D7FF-11EF-9BFA-D555BC30B3CE,"2025-01-21 13:59:54","2025-01-21 14:00:54",,1,"{    ""devicemanufacturer"": ""TECNO MOBILE LIMITED"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""11"",    ""syncdate"": ""2025-01-21 14:00:55"",    ""utcTime"": ""2025-01-21 13:59:54.305983Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.6"",    ""buildnumber"": ""143"",    ""configversion"": ""0"",    ""devicemodel"": ""TECNO KG5j"",    ""percentComplete"": ""93""  }",result.zip,0
14,current_light_mood_and_alertness,3,,,,,1,L,0,,1,0,3,0,0,0,3,1,5,3C44D260-D819-11EF-88CC-AB13F9247FDE,"2025-01-21 17:00:36","2025-01-21 17:01:26",,1,"{    ""devicemanufacturer"": ""TECNO MOBILE LIMITED"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""11"",    ""syncdate"": ""2025-01-21 17:01:27"",    ""utcTime"": ""2025-01-21 17:00:36.870599Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.6"",    ""buildnumber"": ""143"",    ""configversion"": ""0"",    ""devicemodel"": ""TECNO KG5j"",    ""percentComplete"": ""93""  }",result.zip,0
14,current_light_mood_and_alertness,4,,,,,1,L,0,,1,0,4,0,0,0,3,1,3,727EC610-D832-11EF-9004-5BD55AD5F457,"2025-01-21 20:01:05","2025-01-21 20:01:48",,1,"{    ""devicemanufacturer"": ""TECNO MOBILE LIMITED"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""11"",    ""syncdate"": ""2025-01-21 20:01:48"",    ""utcTime"": ""2025-01-21 20:01:05.265394Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.6"",    ""buildnumber"": ""143"",    ""configversion"": ""0"",    ""devicemodel"": ""TECNO KG5j"",    ""percentComplete"": ""93""  }",result.zip,0
14,current_light_mood_and_alertness,5,,,,,1,L,0,,1,0,3,0,0,0,3,1,6,B09F0530-D8B0-11EF-862B-F1A792F4C5F7,"2025-01-22 11:04:46","2025-01-22 11:05:58",,1,"{    ""devicemanufacturer"": ""TECNO MOBILE LIMITED"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""11"",    ""syncdate"": ""2025-01-22 11:05:58"",    ""utcTime"": ""2025-01-22 11:04:46.083261Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.6"",    ""buildnumber"": ""143"",    ""configversion"": ""0"",    ""devicemodel"": ""TECNO KG5j"",    ""percentComplete"": ""93""  }",result.zip,0
14,current_light_mood_and_alertness,6,,,,,1,L,1,I,1,0,2,0,0,0,2,1,5,3B0A1F80-D8C9-11EF-B89A-51823733B6B1,"2025-01-22 14:00:26","2025-01-22 14:01:17",,1,"{    ""devicemanufacturer"": ""TECNO MOBILE LIMITED"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""11"",    ""syncdate"": ""2025-01-22 14:01:18"",    ""utcTime"": ""2025-01-22 14:00:26.231927Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.6"",    ""buildnumber"": ""143"",    ""configversion"": ""0"",    ""devicemodel"": ""TECNO KG5j"",    ""percentComplete"": ""100""  }",result.zip,0
14,current_light_mood_and_alertness,7,,,,,1,L,0,,1,0,2,0,0,0,2,1,4,6D05A630-D8E2-11EF-9B44-410400205658,"2025-01-22 17:00:47","2025-01-22 17:01:37",,1,"{    ""devicemanufacturer"": ""TECNO MOBILE LIMITED"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""11"",    ""syncdate"": ""2025-01-22 17:01:38"",    ""utcTime"": ""2025-01-22 17:00:47.498767Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.6"",    ""buildnumber"": ""143"",    ""configversion"": ""0"",    ""devicemodel"": ""TECNO KG5j"",    ""percentComplete"": ""93""  }",result.zip,0
14,current_light_mood_and_alertness,8,,,,,1,L,0,,1,0,5,0,0,0,4,1,3,9250BB50-D8FB-11EF-987F-7F5C1BD5F09F,"2025-01-22 20:00:47","2025-01-22 20:01:37",,1,"{    ""devicemanufacturer"": ""TECNO MOBILE LIMITED"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""11"",    ""syncdate"": ""2025-01-22 20:01:37"",    ""utcTime"": ""2025-01-22 20:00:47.490547Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.6"",    ""buildnumber"": ""143"",    ""configversion"": ""0"",    ""devicemodel"": ""TECNO KG5j"",    ""percentComplete"": ""93""  }",result.zip,0
14,current_light_mood_and_alertness,9,,,,,1,I,0,,1,0,4,0,0,0,3,1,3,51FCD8D0-D979-11EF-978A-3D0508015011,"2025-01-23 11:00:56","2025-01-23 11:01:27",,1,"{    ""devicemanufacturer"": ""TECNO MOBILE LIMITED"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""11"",    ""syncdate"": ""2025-01-23 11:01:28"",    ""utcTime"": ""2025-01-23 11:00:56.156825Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.6"",    ""buildnumber"": ""143"",    ""configversion"": ""0"",    ""devicemodel"": ""TECNO KG5j"",    ""percentComplete"": ""93""  }",result.zip,0
