record_id,redcap_repeat_instrument,redcap_repeat_instance,redcap_survey_identifier,form_1_timestamp,form_1_complete,current_light_mood_and_alertness_timestamp,ema_light,currentight,check_mixedlight,additional_light,currentmood,anxious,elated,sad,angry,irritable,energetic,kss_instr,kss,uuid_4,startdate_4,enddate_4,scheduledate_4,status_4,supplementaldata_4,serializedresult_4,current_light_mood_and_alertness_complete
9,,,,,2,,,,,,,,,,,,,,,,,,,,,,
9,current_light_mood_and_alertness,1,,,,,1,E,0,,1,0,2,0,0,0,2,1,3,D74B3C20-B165-11EF-BF04-C77890593DF7,"2024-12-03 11:00:43","2024-12-03 11:01:52",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.5.1"",    ""syncdate"": ""2024-12-03 11:01:52"",    ""utcTime"": ""2024-12-03 11:00:43.362467Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.5"",    ""configversion"": ""0"",    ""devicemodel"": ""iPhone13,3"",    ""percentComplete"": ""93""  }",result.zip,0
9,current_light_mood_and_alertness,2,,,,,1,E,0,,1,1,0,0,0,0,0,1,3,F6C4E830-B17E-11EF-BF18-033CC4BC4C64,"2024-12-03 14:00:33","2024-12-03 14:03:37",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.5.1"",    ""syncdate"": ""2024-12-03 14:03:38"",    ""utcTime"": ""2024-12-03 14:00:33.586963Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.5"",    ""configversion"": ""0"",    ""devicemodel"": ""iPhone13,3"",    ""percentComplete"": ""93""  }",result.zip,0
9,current_light_mood_and_alertness,3,,,,,1,I,1,E,1,3,0,0,1,1,0,1,3,18135440-B198-11EF-BF18-033CC4BC4C64,"2024-12-03 17:00:26","2024-12-03 17:02:34",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.5.1"",    ""syncdate"": ""2024-12-03 17:02:34"",    ""utcTime"": ""2024-12-03 17:00:26.884851Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.5"",    ""configversion"": ""0"",    ""devicemodel"": ""iPhone13,3"",    ""percentComplete"": ""100""  }",result.zip,0
9,current_light_mood_and_alertness,4,,,,,1,E,1,L,1,0,1,0,0,0,0,1,4,A29C3A50-B1B1-11EF-A1BD-85E283E059B2,"2024-12-03 20:03:16","2024-12-03 20:04:56",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.5.1"",    ""syncdate"": ""2024-12-03 20:04:56"",    ""utcTime"": ""2024-12-03 20:03:16.725013Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.5"",    ""configversion"": ""0"",    ""devicemodel"": ""iPhone13,3"",    ""percentComplete"": ""100""  }",result.zip,0
9,current_light_mood_and_alertness,5,,,,,1,O,0,S,1,0,1,0,0,0,1,1,2,FDEA9130-B22F-11EF-A1BD-85E283E059B2,"2024-12-04 11:07:46","2024-12-04 11:08:45",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.5.1"",    ""syncdate"": ""2024-12-04 11:08:45"",    ""utcTime"": ""2024-12-04 11:07:46.499747Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.5"",    ""configversion"": ""0"",    ""devicemodel"": ""iPhone13,3"",    ""percentComplete"": ""100""  }",result.zip,0
9,current_light_mood_and_alertness,6,,,,,1,O,0,L,1,0,1,0,0,0,1,1,2,33B47A70-B248-11EF-A1BD-85E283E059B2,"2024-12-04 14:01:04","2024-12-04 14:02:37",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.5.1"",    ""syncdate"": ""2024-12-04 14:02:37"",    ""utcTime"": ""2024-12-04 14:01:04.663066Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.5"",    ""configversion"": ""0"",    ""devicemodel"": ""iPhone13,3"",    ""percentComplete"": ""100""  }",result.zip,0
9,current_light_mood_and_alertness,7,,,,,1,O,0,,1,0,1,0,0,0,1,1,3,A9776240-B261-11EF-A1BD-85E283E059B2,"2024-12-04 17:03:19","2024-12-04 17:04:07",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.5.1"",    ""syncdate"": ""2024-12-04 17:04:07"",    ""utcTime"": ""2024-12-04 17:03:19.652920Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.5"",    ""configversion"": ""0"",    ""devicemodel"": ""iPhone13,3"",    ""percentComplete"": ""93""  }",result.zip,0
9,current_light_mood_and_alertness,8,,,,,1,L,1,E,1,0,1,0,0,0,0,1,4,CA0C4250-B27A-11EF-955C-E715843B9DA4,"2024-12-04 20:03:11","2024-12-04 20:04:29",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.5.1"",    ""syncdate"": ""2024-12-04 20:04:30"",    ""utcTime"": ""2024-12-04 20:03:11.733271Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.5"",    ""configversion"": ""0"",    ""devicemodel"": ""iPhone13,3"",    ""percentComplete"": ""100""  }",result.zip,0
9,current_light_mood_and_alertness,9,,,,,1,O,0,,1,1,0,0,0,0,0,1,5,7105A190-B2F9-11EF-B492-3754129A0E12,"2024-12-05 11:09:48","2024-12-05 11:10:31",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.5.1"",    ""syncdate"": ""2024-12-05 11:10:31"",    ""utcTime"": ""2024-12-05 11:09:48.457822Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.5"",    ""configversion"": ""0"",    ""devicemodel"": ""iPhone13,3"",    ""percentComplete"": ""93""  }",result.zip,0
9,current_light_mood_and_alertness,10,,,,,1,O,0,,1,0,0,0,0,0,0,1,5,72952E50-B311-11EF-B492-3754129A0E12,"2024-12-05 14:01:38","2024-12-05 14:03:19",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.5.1"",    ""syncdate"": ""2024-12-05 17:00:28.061293"",    ""utcTime"": ""2024-12-05 14:01:38.997729Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.5"",    ""configversion"": ""0"",    ""devicemodel"": ""iPhone13,3"",    ""percentComplete"": ""93""  }",result.zip,0
9,current_light_mood_and_alertness,11,,,,,1,O,1,E,1,0,1,0,0,0,1,1,4,72E71580-B32A-11EF-B492-3754129A0E12,"2024-12-05 17:00:36","2024-12-05 17:01:32",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.5.1"",    ""syncdate"": ""2024-12-05 17:01:32"",    ""utcTime"": ""2024-12-05 17:00:36.952684Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.5"",    ""configversion"": ""0"",    ""devicemodel"": ""iPhone13,3"",    ""percentComplete"": ""100""  }",result.zip,0
9,current_light_mood_and_alertness,12,,,,,1,L,1,E,1,0,2,0,0,0,1,1,5,97645350-B343-11EF-B492-3754129A0E12,"2024-12-05 20:00:35","2024-12-05 20:01:27",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.5.1"",    ""syncdate"": ""2024-12-05 20:01:28"",    ""utcTime"": ""2024-12-05 20:00:35.589883Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.5"",    ""configversion"": ""0"",    ""devicemodel"": ""iPhone13,3"",    ""percentComplete"": ""100""  }",result.zip,0
9,current_light_mood_and_alertness,13,,,,,1,I,1,E,1,0,2,0,0,0,2,1,3,5439D130-B3C1-11EF-B492-3754129A0E12,"2024-12-06 11:00:39","2024-12-06 11:01:29",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.5.1"",    ""syncdate"": ""2024-12-06 11:01:29"",    ""utcTime"": ""2024-12-06 11:00:39.491849Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.5"",    ""configversion"": ""0"",    ""devicemodel"": ""iPhone13,3"",    ""percentComplete"": ""100""  }",result.zip,0
9,current_light_mood_and_alertness,14,,,,,1,I,1,E,1,0,2,0,0,0,2,1,3,77F7B6A0-B3DA-11EF-B492-3754129A0E12,"2024-12-06 14:00:36","2024-12-06 14:01:50",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.5.1"",    ""syncdate"": ""2024-12-06 14:01:51"",    ""utcTime"": ""2024-12-06 14:00:36.874072Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.5"",    ""configversion"": ""0"",    ""devicemodel"": ""iPhone13,3"",    ""percentComplete"": ""100""  }",result.zip,0
9,current_light_mood_and_alertness,15,,,,,1,O,1,E,1,0,1,0,0,0,1,1,3,D467C510-B3F3-11EF-A730-8F141EC4E9A7,"2024-12-06 17:02:09","2024-12-06 17:02:59",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.5.1"",    ""syncdate"": ""2024-12-06 17:02:59"",    ""utcTime"": ""2024-12-06 17:02:09.377307Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.5"",    ""configversion"": ""0"",    ""devicemodel"": ""iPhone13,3"",    ""percentComplete"": ""100""  }",result.zip,0
9,current_light_mood_and_alertness,16,,,,,1,L,1,E,1,0,2,0,0,0,1,1,4,BB9CAFF0-B40C-11EF-A730-8F141EC4E9A7,"2024-12-06 20:00:25","2024-12-06 20:00:59",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.5.1"",    ""syncdate"": ""2024-12-06 20:01:00"",    ""utcTime"": ""2024-12-06 20:00:25.199221Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.5"",    ""configversion"": ""0"",    ""devicemodel"": ""iPhone13,3"",    ""percentComplete"": ""100""  }",result.zip,0
