record_id,redcap_repeat_instrument,redcap_repeat_instance,redcap_survey_identifier,form_1_timestamp,form_1_complete,current_light_mood_and_alertness_timestamp,ema_light,currentight,check_mixedlight,additional_light,currentmood,anxious,elated,sad,angry,irritable,energetic,kss_instr,kss,uuid_4,startdate_4,enddate_4,scheduledate_4,status_4,supplementaldata_4,serializedresult_4,current_light_mood_and_alertness_complete
3,,,,,2,,,,,,,,,,,,,,,,,,,,,,
3,current_light_mood_and_alertness,1,,,,,1,L,0,,1,0,1,0,0,0,2,1,1,9FA19C40-9065-11EF-AB82-370CB449887C,"2024-10-22 11:06:01","2024-10-22 11:09:04",,1,"{    ""devicemanufacturer"": ""ITEL"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""11"",    ""syncdate"": ""2024-10-22 11:09:05"",    ""utcTime"": ""2024-10-22 11:06:01.603462Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.3"",    ""configversion"": ""0"",    ""devicemodel"": ""itel A512W"",    ""percentComplete"": ""93""  }",result.zip,0
3,current_light_mood_and_alertness,2,,,,,1,E,1,L,1,0,1,0,0,0,2,1,2,ACD20D10-9082-11EF-90A9-ED9F11F2C132,"2024-10-22 14:33:59","2024-10-22 14:42:13",,1,"{    ""devicemanufacturer"": ""ITEL"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""11"",    ""syncdate"": ""2024-10-22 14:42:13"",    ""utcTime"": ""2024-10-22 14:33:59.137009Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.3"",    ""configversion"": ""0"",    ""devicemodel"": ""itel A512W"",    ""percentComplete"": ""100""  }",result.zip,0
3,current_light_mood_and_alertness,3,,,,,1,I,1,E,1,0,0,0,0,0,1,1,3,2CD78D00-9097-11EF-A606-BF135DDE8421,"2024-10-22 17:00:43","2024-10-22 17:02:19",,1,"{    ""devicemanufacturer"": ""ITEL"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""11"",    ""syncdate"": ""2024-10-22 17:02:19"",    ""utcTime"": ""2024-10-22 17:00:43.855852Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.3"",    ""configversion"": ""0"",    ""devicemodel"": ""itel A512W"",    ""percentComplete"": ""100""  }",result.zip,0
3,current_light_mood_and_alertness,4,,,,,1,L,1,E,1,0,2,0,0,0,1,1,3,7326A110-90B0-11EF-9EF2-916DD425A049,"2024-10-22 20:01:39","2024-10-22 20:03:32",,1,"{    ""devicemanufacturer"": ""ITEL"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""11"",    ""syncdate"": ""2024-10-22 20:03:33"",    ""utcTime"": ""2024-10-22 20:01:39.228102Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.3"",    ""configversion"": ""0"",    ""devicemodel"": ""itel A512W"",    ""percentComplete"": ""100""  }",result.zip,0
3,current_light_mood_and_alertness,5,,,,,1,L,0,,1,0,0,0,0,0,2,1,3,5161A530-9136-11EF-AF1B-F7D17CCF35EB,"2024-10-23 11:59:55","2024-10-23 12:00:32",,1,"{    ""devicemanufacturer"": ""ITEL"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""11"",    ""syncdate"": ""2024-10-23 12:00:32"",    ""utcTime"": ""2024-10-23 11:59:55.139203Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.3"",    ""configversion"": ""0"",    ""devicemodel"": ""itel A512W"",    ""percentComplete"": ""93""  }",result.zip,0
3,current_light_mood_and_alertness,6,,,,,1,L,1,E,1,0,2,0,0,0,2,1,3,B88BA600-9147-11EF-A8A0-07B8C041363A,"2024-10-23 14:04:29","2024-10-23 14:05:22",,1,"{    ""devicemanufacturer"": ""ITEL"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""11"",    ""syncdate"": ""2024-10-23 14:05:22"",    ""utcTime"": ""2024-10-23 14:04:29.664608Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.3"",    ""configversion"": ""0"",    ""devicemodel"": ""itel A512W"",    ""percentComplete"": ""100""  }",result.zip,0
3,current_light_mood_and_alertness,7,,,,,1,I,1,E,1,0,0,0,0,0,1,1,3,A61AD900-9160-11EF-B7D7-951F6CD3603D,"2024-10-23 17:02:56","2024-10-23 17:04:00",,1,"{    ""devicemanufacturer"": ""ITEL"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""11"",    ""syncdate"": ""2024-10-23 17:04:01"",    ""utcTime"": ""2024-10-23 17:02:56.143677Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.3"",    ""configversion"": ""0"",    ""devicemodel"": ""itel A512W"",    ""percentComplete"": ""100""  }",result.zip,0
3,current_light_mood_and_alertness,8,,,,,1,L,1,E,1,0,1,0,0,0,1,1,4,971BB320-9179-11EF-BA59-73584F799497,"2024-10-23 20:01:28","2024-10-23 20:02:21",,1,"{    ""devicemanufacturer"": ""ITEL"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""11"",    ""syncdate"": ""2024-10-23 20:02:21"",    ""utcTime"": ""2024-10-23 20:01:28.402166Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.3"",    ""configversion"": ""0"",    ""devicemodel"": ""itel A512W"",    ""percentComplete"": ""100""  }",result.zip,0
3,current_light_mood_and_alertness,9,,,,,1,I,1,E,1,0,1,0,0,0,1,1,4,5A5C1AF0-91F7-11EF-B659-9F1EC25EFF91,"2024-10-24 11:01:43","2024-10-24 11:02:46",,1,"{    ""devicemanufacturer"": ""ITEL"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""11"",    ""syncdate"": ""2024-10-24 11:02:47"",    ""utcTime"": ""2024-10-24 11:01:43.070690Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.3"",    ""configversion"": ""0"",    ""devicemodel"": ""itel A512W"",    ""percentComplete"": ""100""  }",result.zip,0
