record_id,redcap_repeat_instrument,redcap_repeat_instance,redcap_survey_identifier,form_1_timestamp,form_1_complete,current_light_mood_and_alertness_timestamp,ema_light,currentight,check_mixedlight,additional_light,currentmood,anxious,elated,sad,angry,irritable,energetic,kss_instr,kss,uuid_4,startdate_4,enddate_4,scheduledate_4,status_4,supplementaldata_4,serializedresult_4,current_light_mood_and_alertness_complete
5,,,,,2,,,,,,,,,,,,,,,,,,,,,,
5,current_light_mood_and_alertness,1,,,,,1,I,1,E,1,0,3,0,0,0,2,1,3,436B6A90-9B65-11EF-8874-E5966718922A,"2024-11-05 11:01:09","2024-11-05 11:04:07",,1,"{    ""devicemanufacturer"": ""INFINIX MOBILITY LIMITED"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""11"",    ""syncdate"": ""2024-11-05 11:04:07"",    ""utcTime"": ""2024-11-05 11:01:09.689506Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.4"",    ""configversion"": ""0"",    ""devicemodel"": ""Infinix X665B"",    ""percentComplete"": ""100""  }",result.zip,0
5,current_light_mood_and_alertness,2,,,,,1,I,1,E,1,0,3,0,0,0,2,1,3,1B473CA0-9B7F-11EF-8FA8-A310FE09E2CC,"2024-11-05 14:06:09","2024-11-05 14:07:43",,1,"{    ""devicemanufacturer"": ""INFINIX MOBILITY LIMITED"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""11"",    ""syncdate"": ""2024-11-05 14:07:43"",    ""utcTime"": ""2024-11-05 14:06:09.258523Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.4"",    ""configversion"": ""0"",    ""devicemodel"": ""Infinix X665B"",    ""percentComplete"": ""100""  }",result.zip,0
5,current_light_mood_and_alertness,3,,,,,1,E,0,,1,0,3,0,0,0,1,1,3,F4B857E0-9B9C-11EF-848E-65F499E666C8,"2024-11-05 17:39:49","2024-11-05 17:40:22",,1,"{    ""devicemanufacturer"": ""INFINIX MOBILITY LIMITED"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""11"",    ""syncdate"": ""2024-11-05 17:40:23"",    ""utcTime"": ""2024-11-05 17:39:49.470773Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.4"",    ""configversion"": ""0"",    ""devicemodel"": ""Infinix X665B"",    ""percentComplete"": ""93""  }",result.zip,0
5,current_light_mood_and_alertness,4,,,,,1,S,0,,1,0,2,0,0,0,1,1,3,9F9ED270-9BB0-11EF-83F2-01D2BE1807CD,"2024-11-05 20:00:36","2024-11-05 20:02:53",,1,"{    ""devicemanufacturer"": ""INFINIX MOBILITY LIMITED"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""11"",    ""syncdate"": ""2024-11-05 20:02:54"",    ""utcTime"": ""2024-11-05 20:00:36.631536Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.4"",    ""configversion"": ""0"",    ""devicemodel"": ""Infinix X665B"",    ""percentComplete"": ""93""  }",result.zip,0
5,current_light_mood_and_alertness,5,,,,,1,L,0,,1,0,3,0,0,0,3,1,2,1D0302E0-9C2E-11EF-AD6D-1B8E2E6E2322,"2024-11-06 10:58:54","2024-11-06 11:00:13",,1,"{    ""devicemanufacturer"": ""INFINIX MOBILITY LIMITED"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""11"",    ""syncdate"": ""2024-11-06 11:00:13"",    ""utcTime"": ""2024-11-06 10:58:54.093498Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.4"",    ""configversion"": ""0"",    ""devicemodel"": ""Infinix X665B"",    ""percentComplete"": ""93""  }",result.zip,0
5,current_light_mood_and_alertness,6,,,,,1,L,0,,1,0,3,0,0,0,3,1,2,6F7DC820-9C47-11EF-80B3-19290C9DF768,"2024-11-06 14:00:09","2024-11-06 14:00:41",,1,"{    ""devicemanufacturer"": ""INFINIX MOBILITY LIMITED"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""11"",    ""syncdate"": ""2024-11-06 14:00:42"",    ""utcTime"": ""2024-11-06 14:00:09.890086Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.4"",    ""configversion"": ""0"",    ""devicemodel"": ""Infinix X665B"",    ""percentComplete"": ""93""  }",result.zip,0
5,current_light_mood_and_alertness,7,,,,,1,I,0,,1,0,2,0,0,0,1,1,3,B7B3C4A0-9C60-11EF-A8F4-C1D358AF2E2C,"2024-11-06 17:01:08","2024-11-06 17:01:52",,1,"{    ""devicemanufacturer"": ""INFINIX MOBILITY LIMITED"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""11"",    ""syncdate"": ""2024-11-06 17:01:53"",    ""utcTime"": ""2024-11-06 17:01:08.457895Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.4"",    ""configversion"": ""0"",    ""devicemodel"": ""Infinix X665B"",    ""percentComplete"": ""93""  }",result.zip,0
5,current_light_mood_and_alertness,8,,,,,1,W,0,,1,0,1,0,0,0,0,1,8,FDFAF400-9C7A-11EF-9975-D3FC802365BD,"2024-11-06 20:09:13","2024-11-06 20:10:29",,1,"{    ""devicemanufacturer"": ""INFINIX MOBILITY LIMITED"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""11"",    ""syncdate"": ""2024-11-06 20:10:30"",    ""utcTime"": ""2024-11-06 20:09:13.279866Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.4"",    ""configversion"": ""0"",    ""devicemodel"": ""Infinix X665B"",    ""percentComplete"": ""93""  }",result.zip,0
5,current_light_mood_and_alertness,9,,,,,1,E,1,L,1,0,3,0,0,0,2,1,3,91E035A0-9CF7-11EF-B5C2-376865262065,"2024-11-07 11:00:59","2024-11-07 11:03:50",,1,"{    ""devicemanufacturer"": ""INFINIX MOBILITY LIMITED"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""11"",    ""syncdate"": ""2024-11-07 11:03:50"",    ""utcTime"": ""2024-11-07 11:00:59.002434Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.4"",    ""configversion"": ""0"",    ""devicemodel"": ""Infinix X665B"",    ""percentComplete"": ""100""  }",result.zip,0
5,current_light_mood_and_alertness,10,,,,,1,E,1,I,1,0,2,0,0,0,1,1,3,C0FBCDE0-9D10-11EF-B74A-D381123C02E6,"2024-11-07 14:01:15","2024-11-07 14:02:05",,1,"{    ""devicemanufacturer"": ""INFINIX MOBILITY LIMITED"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""11"",    ""syncdate"": ""2024-11-07 14:02:05"",    ""utcTime"": ""2024-11-07 14:01:15.453290Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.4"",    ""configversion"": ""0"",    ""devicemodel"": ""Infinix X665B"",    ""percentComplete"": ""100""  }",result.zip,0
5,current_light_mood_and_alertness,11,,,,,1,E,0,,1,0,1,0,0,0,0,1,5,E8EA8BC0-9D29-11EF-834A-8982CCDED4F9,"2024-11-07 17:01:19","2024-11-07 17:02:11",,1,"{    ""devicemanufacturer"": ""INFINIX MOBILITY LIMITED"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""11"",    ""syncdate"": ""2024-11-07 17:02:11"",    ""utcTime"": ""2024-11-07 17:01:19.867873Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.4"",    ""configversion"": ""0"",    ""devicemodel"": ""Infinix X665B"",    ""percentComplete"": ""93""  }",result.zip,0
5,current_light_mood_and_alertness,12,,,,,1,L,0,,1,0,1,0,0,0,0,1,6,4105CFF0-9D4C-11EF-B049-FF34D8FDA333,"2024-11-07 21:07:10","2024-11-07 21:07:59",,1,"{    ""devicemanufacturer"": ""INFINIX MOBILITY LIMITED"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""11"",    ""syncdate"": ""2024-11-07 21:07:59"",    ""utcTime"": ""2024-11-07 21:07:10.574903Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.4"",    ""configversion"": ""0"",    ""devicemodel"": ""Infinix X665B"",    ""percentComplete"": ""93""  }",result.zip,0
5,current_light_mood_and_alertness,13,,,,,1,L,1,I,1,0,2,0,0,0,1,1,3,52D9F740-9DC1-11EF-9D37-6B480A0C1244,"2024-11-08 11:05:11","2024-11-08 11:05:43",,1,"{    ""devicemanufacturer"": ""INFINIX MOBILITY LIMITED"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""11"",    ""syncdate"": ""2024-11-08 11:05:43"",    ""utcTime"": ""2024-11-08 11:05:11.604514Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.4"",    ""configversion"": ""0"",    ""devicemodel"": ""Infinix X665B"",    ""percentComplete"": ""100""  }",result.zip,0
5,current_light_mood_and_alertness,14,,,,,1,E,1,I,1,0,3,0,0,0,1,1,3,F71F6A70-9DD9-11EF-BB45-77327AA70093,"2024-11-08 14:01:35","2024-11-08 14:03:39",,1,"{    ""devicemanufacturer"": ""INFINIX MOBILITY LIMITED"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""11"",    ""syncdate"": ""2024-11-08 14:03:40"",    ""utcTime"": ""2024-11-08 14:01:35.124621Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.4"",    ""configversion"": ""0"",    ""devicemodel"": ""Infinix X665B"",    ""percentComplete"": ""100""  }",result.zip,0
5,current_light_mood_and_alertness,15,,,,,1,E,0,,1,0,1,0,0,0,1,1,3,2CE73B60-9DF3-11EF-BBA3-65A01C6D4FEB,"2024-11-08 17:02:02","2024-11-08 17:03:33",,1,"{    ""devicemanufacturer"": ""INFINIX MOBILITY LIMITED"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""11"",    ""syncdate"": ""2024-11-08 17:03:33"",    ""utcTime"": ""2024-11-08 17:02:02.774407Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""GMT"",    ""appversion"": ""2.1.4"",    ""configversion"": ""0"",    ""devicemodel"": ""Infinix X665B"",    ""percentComplete"": ""93""  }",result.zip,0
